Video,Frame,PERCLOS,BlinkRate,YawnRate,YawnCount,KSS,Timestamp
13-2,13-2_frame_0465_face0.jpg,0.1111,0.6000,0.0000,0,3,1900-01-01 03:54:10.264000
13-2,13-2_frame_0471_face0.jpg,0.1333,0.7333,0.0000,0,3,1900-01-01 03:54:11.265000
13-2,13-2_frame_0477_face0.jpg,0.1333,0.7333,0.0000,0,3,1900-01-01 03:54:12.265000
13-2,13-2_frame_0483_face0.jpg,0.1556,0.8000,0.0000,0,3,1900-01-01 03:54:13.265000
13-2,13-2_frame_0489_face0.jpg,0.1444,0.7333,0.0000,0,3,1900-01-01 03:54:14.265000
13-2,13-2_frame_0495_face0.jpg,0.1333,0.7333,0.0000,0,3,1900-01-01 03:54:15.264000
13-2,13-2_frame_0501_face0.jpg,0.1444,0.7333,0.0000,0,3,1900-01-01 03:54:16.264000
13-2,13-2_frame_0507_face0.jpg,0.1444,0.7333,0.0000,0,3,1900-01-01 03:54:17.265000
13-2,13-2_frame_0513_face0.jpg,0.1333,0.6667,0.0000,0,3,1900-01-01 03:54:18.264000
13-2,13-2_frame_0519_face0.jpg,0.1333,0.6667,0.0000,0,3,1900-01-01 03:54:19.264000
13-2,13-2_frame_0525_face0.jpg,0.1444,0.7333,0.0000,0,3,1900-01-01 03:54:20.263000
13-2,13-2_frame_0531_face0.jpg,0.1444,0.7333,0.0000,0,3,1900-01-01 03:54:21.263000
13-2,13-2_frame_0537_face0.jpg,0.1444,0.7333,0.0000,0,3,1900-01-01 03:54:22.532000
13-2,13-2_frame_0543_face0.jpg,0.1444,0.7333,0.0000,0,3,1900-01-01 03:54:23.530000
13-2,13-2_frame_0549_face0.jpg,0.1667,0.8000,0.0000,0,3,1900-01-01 03:54:24.531000
13-2,13-2_frame_0555_face0.jpg,0.1444,0.7333,0.0000,0,3,1900-01-01 03:54:25.532000
13-2,13-2_frame_0561_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:54:26.531000
13-2,13-2_frame_0567_face0.jpg,0.1444,0.6667,0.0000,0,3,1900-01-01 03:54:27.530000
13-2,13-2_frame_0573_face0.jpg,0.1333,0.6000,0.0000,0,3,1900-01-01 03:54:28.564000
13-2,13-2_frame_0579_face0.jpg,0.1333,0.6000,0.0000,0,3,1900-01-01 03:54:29.565000
13-2,13-2_frame_0585_face0.jpg,0.1333,0.6000,0.0000,0,3,1900-01-01 03:54:30.565000
13-2,13-2_frame_0591_face0.jpg,0.1111,0.5333,0.0000,0,3,1900-01-01 03:54:31.564000
13-2,13-2_frame_0597_face0.jpg,0.1111,0.5333,0.0000,0,3,1900-01-01 03:54:32.564000
13-2,13-2_frame_0603_face0.jpg,0.1111,0.5333,0.0000,0,3,1900-01-01 03:54:33.564000
13-2,13-2_frame_0609_face0.jpg,0.1444,0.6667,0.0000,0,3,1900-01-01 03:54:34.565000
13-2,13-2_frame_0615_face0.jpg,0.1556,0.6667,0.0000,0,3,1900-01-01 03:54:35.565000
13-2,13-2_frame_0621_face0.jpg,0.1556,0.7333,0.0000,0,3,1900-01-01 03:54:36.564000
13-2,13-2_frame_0627_face0.jpg,0.1556,0.7333,0.0000,0,3,1900-01-01 03:54:37.564000
13-2,13-2_frame_0633_face0.jpg,0.1556,0.7333,0.0000,0,3,1900-01-01 03:54:38.564000
13-2,13-2_frame_0639_face0.jpg,0.1333,0.6667,0.0000,0,3,1900-01-01 03:54:39.565000
13-2,13-2_frame_0645_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:54:40.565000
13-2,13-2_frame_0651_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:54:41.565000
13-2,13-2_frame_0657_face0.jpg,0.1000,0.5333,0.0000,0,3,1900-01-01 03:54:42.565000
13-2,13-2_frame_0663_face0.jpg,0.1222,0.5333,0.0000,0,3,1900-01-01 03:54:43.566000
13-2,13-2_frame_0669_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:54:44.564000
13-2,13-2_frame_0675_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:54:45.564000
13-2,13-2_frame_0681_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:54:46.564000
13-2,13-2_frame_0687_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:54:47.564000
13-2,13-2_frame_0693_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:54:48.564000
13-2,13-2_frame_0699_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:54:49.564000
13-2,13-2_frame_0705_face0.jpg,0.1000,0.5333,0.0000,0,3,1900-01-01 03:54:50.565000
13-2,13-2_frame_0711_face0.jpg,0.1000,0.5333,0.0000,0,3,1900-01-01 03:54:51.564000
13-2,13-2_frame_0717_face0.jpg,0.1222,0.6667,0.0000,0,3,1900-01-01 03:54:52.565000
13-2,13-2_frame_0723_face0.jpg,0.1222,0.6667,0.0000,0,3,1900-01-01 03:54:53.565000
13-2,13-2_frame_0729_face0.jpg,0.1333,0.7333,0.0000,0,3,1900-01-01 03:54:54.565000
13-2,13-2_frame_0735_face0.jpg,0.1333,0.7333,0.0000,0,3,1900-01-01 03:54:55.564000
13-2,13-2_frame_0741_face0.jpg,0.1333,0.7333,0.0000,0,3,1900-01-01 03:54:56.564000
13-2,13-2_frame_0747_face0.jpg,0.1556,0.8667,0.0000,0,3,1900-01-01 03:54:57.567000
13-2,13-2_frame_0753_face0.jpg,0.1333,0.8000,0.0000,0,3,1900-01-01 03:54:58.566000
13-2,13-2_frame_0759_face0.jpg,0.1333,0.8000,0.0000,0,3,1900-01-01 03:54:59.598000
13-2,13-2_frame_0765_face0.jpg,0.1444,0.8000,0.0000,0,3,1900-01-01 03:55:00.598000
13-2,13-2_frame_0771_face0.jpg,0.1444,0.8000,0.0000,0,3,1900-01-01 03:55:01.598000
13-2,13-2_frame_0777_face0.jpg,0.1556,0.8667,0.0000,0,3,1900-01-01 03:55:02.596000
13-2,13-2_frame_0783_face0.jpg,0.1778,0.9333,0.0000,0,3,1900-01-01 03:55:03.598000
13-2,13-2_frame_0789_face0.jpg,0.1444,0.8000,0.0000,0,3,1900-01-01 03:55:04.599000
13-2,13-2_frame_0795_face0.jpg,0.1556,0.8667,0.0000,0,3,1900-01-01 03:55:05.598000
13-2,13-2_frame_0801_face0.jpg,0.1667,0.8000,0.0000,0,3,1900-01-01 03:55:06.600000
13-2,13-2_frame_0807_face0.jpg,0.1444,0.6667,0.0000,0,3,1900-01-01 03:55:07.632000
13-2,13-2_frame_0813_face0.jpg,0.1556,0.7333,0.0000,0,3,1900-01-01 03:55:08.631000
13-2,13-2_frame_0819_face0.jpg,0.1444,0.6667,0.0000,0,3,1900-01-01 03:55:09.631000
13-2,13-2_frame_0825_face0.jpg,0.1667,0.7333,0.0000,0,3,1900-01-01 03:55:10.631000
13-2,13-2_frame_0831_face0.jpg,0.1667,0.6667,0.0000,0,3,1900-01-01 03:55:11.631000
13-2,13-2_frame_0837_face0.jpg,0.1444,0.5333,0.0000,0,3,1900-01-01 03:55:12.631000
13-2,13-2_frame_0843_face0.jpg,0.1333,0.5333,0.0000,0,3,1900-01-01 03:55:13.631000
13-2,13-2_frame_0849_face0.jpg,0.1222,0.4667,0.0000,0,3,1900-01-01 03:55:14.632000
13-2,13-2_frame_0855_face0.jpg,0.1000,0.4000,0.0000,0,3,1900-01-01 03:55:15.632000
13-2,13-2_frame_0861_face0.jpg,0.1444,0.5333,0.0000,0,3,1900-01-01 03:55:16.632000
13-2,13-2_frame_0867_face0.jpg,0.1556,0.6000,0.0000,0,3,1900-01-01 03:55:17.632000
13-2,13-2_frame_0873_face0.jpg,0.1333,0.4667,0.0000,0,3,1900-01-01 03:55:18.632000
13-2,13-2_frame_0879_face0.jpg,0.1333,0.4667,0.0000,0,3,1900-01-01 03:55:19.632000
13-2,13-2_frame_0885_face0.jpg,0.1333,0.4667,0.0000,0,3,1900-01-01 03:55:20.632000
13-2,13-2_frame_0891_face0.jpg,0.1222,0.5333,0.0000,0,3,1900-01-01 03:55:21.634000
13-2,13-2_frame_0897_face0.jpg,0.1222,0.4667,0.0000,0,3,1900-01-01 03:55:22.631000
13-2,13-2_frame_0903_face0.jpg,0.1111,0.4667,0.0000,0,3,1900-01-01 03:55:23.632000
13-2,13-2_frame_0909_face0.jpg,0.1333,0.5333,0.0000,0,3,1900-01-01 03:55:24.633000
13-2,13-2_frame_0915_face0.jpg,0.1222,0.5333,0.0000,0,3,1900-01-01 03:55:25.633000
13-2,13-2_frame_0921_face0.jpg,0.1222,0.5333,0.0000,0,3,1900-01-01 03:55:26.632000
13-2,13-2_frame_0927_face0.jpg,0.1222,0.5333,0.0000,0,3,1900-01-01 03:55:27.632000
13-2,13-2_frame_0933_face0.jpg,0.1222,0.5333,0.0000,0,3,1900-01-01 03:55:28.632000
13-2,13-2_frame_0939_face0.jpg,0.1222,0.5333,0.0000,0,3,1900-01-01 03:55:29.631000
13-2,13-2_frame_0945_face0.jpg,0.1222,0.4667,0.0000,0,3,1900-01-01 03:55:30.632000
13-2,13-2_frame_0951_face0.jpg,0.1111,0.5333,0.0000,0,3,1900-01-01 03:55:31.631000
13-2,13-2_frame_0957_face0.jpg,0.0889,0.4000,0.0000,0,3,1900-01-01 03:55:32.631000
13-2,13-2_frame_0963_face0.jpg,0.1000,0.4667,0.0000,0,3,1900-01-01 03:55:33.632000
13-2,13-2_frame_0969_face0.jpg,0.1111,0.5333,0.0000,0,3,1900-01-01 03:55:34.632000
13-2,13-2_frame_0975_face0.jpg,0.1000,0.4667,0.0000,0,3,1900-01-01 03:55:35.632000
13-2,13-2_frame_0981_face0.jpg,0.0889,0.4000,0.0000,0,3,1900-01-01 03:55:36.632000
13-2,13-2_frame_0987_face0.jpg,0.0889,0.4000,0.0000,0,3,1900-01-01 03:55:37.633000
13-2,13-2_frame_0993_face0.jpg,0.0889,0.4000,0.0000,0,3,1900-01-01 03:55:38.633000
13-2,13-2_frame_0999_face0.jpg,0.1111,0.4000,0.0000,0,3,1900-01-01 03:55:39.633000
13-2,13-2_frame_1005_face0.jpg,0.1333,0.4667,0.0000,0,3,1900-01-01 03:55:40.632000
13-2,13-2_frame_1011_face0.jpg,0.1333,0.4667,0.0000,0,3,1900-01-01 03:55:41.633000
13-2,13-2_frame_1017_face0.jpg,0.1444,0.5333,0.0000,0,3,1900-01-01 03:55:42.632000
13-2,13-2_frame_1023_face0.jpg,0.1556,0.6000,0.0000,0,3,1900-01-01 03:55:43.632000
13-2,13-2_frame_1029_face0.jpg,0.1667,0.6667,0.0000,0,3,1900-01-01 03:55:44.632000
13-2,13-2_frame_1035_face0.jpg,0.1667,0.6000,0.0000,0,3,1900-01-01 03:55:45.632000
13-2,13-2_frame_1041_face0.jpg,0.1333,0.5333,0.0000,0,3,1900-01-01 03:55:46.633000
13-2,13-2_frame_1047_face0.jpg,0.1333,0.5333,0.0000,0,3,1900-01-01 03:55:47.634000
13-2,13-2_frame_1053_face0.jpg,0.1222,0.4000,0.0000,0,3,1900-01-01 03:55:48.632000
13-2,13-2_frame_1059_face0.jpg,0.1333,0.4667,0.0000,0,3,1900-01-01 03:55:49.633000
13-2,13-2_frame_1065_face0.jpg,0.1667,0.6667,0.0000,0,3,1900-01-01 03:55:50.668000
13-2,13-2_frame_1071_face0.jpg,0.1667,0.6667,0.0000,0,3,1900-01-01 03:55:51.666000
13-2,13-2_frame_1077_face0.jpg,0.1667,0.6667,0.0000,0,3,1900-01-01 03:55:52.665000
13-2,13-2_frame_1083_face0.jpg,0.1889,0.7333,0.0000,0,3,1900-01-01 03:55:53.665000
13-2,13-2_frame_1089_face0.jpg,0.1667,0.6667,0.0000,0,3,1900-01-01 03:55:54.666000
13-2,13-2_frame_1095_face0.jpg,0.1444,0.6667,0.0000,0,3,1900-01-01 03:55:55.668000
13-2,13-2_frame_1101_face0.jpg,0.1556,0.7333,0.0000,0,3,1900-01-01 03:55:56.666000
13-2,13-2_frame_1107_face0.jpg,0.1444,0.6667,0.0000,0,3,1900-01-01 03:55:58
13-2,13-2_frame_1113_face0.jpg,0.1333,0.6000,0.0000,0,3,1900-01-01 03:55:58.999000
13-2,13-2_frame_1119_face0.jpg,0.1222,0.5333,0.0000,0,3,1900-01-01 03:56:00
13-2,13-2_frame_1125_face0.jpg,0.1333,0.6000,0.0000,0,3,1900-01-01 03:56:01
13-2,13-2_frame_1131_face0.jpg,0.1444,0.6667,0.0000,0,3,1900-01-01 03:56:02
13-2,13-2_frame_1137_face0.jpg,0.1556,0.7333,0.0000,0,3,1900-01-01 03:56:03
13-2,13-2_frame_1143_face0.jpg,0.1556,0.6667,0.0000,0,3,1900-01-01 03:56:03.999000
13-2,13-2_frame_1149_face0.jpg,0.1333,0.6667,0.0000,0,3,1900-01-01 03:56:04.999000
13-2,13-2_frame_1155_face0.jpg,0.1000,0.4667,0.0000,0,3,1900-01-01 03:56:06
13-2,13-2_frame_1161_face0.jpg,0.1000,0.4667,0.0000,0,3,1900-01-01 03:56:07
13-2,13-2_frame_1167_face0.jpg,0.1000,0.4667,0.0000,0,3,1900-01-01 03:56:08
13-2,13-2_frame_1173_face0.jpg,0.0778,0.4000,0.0000,0,3,1900-01-01 03:56:09
13-2,13-2_frame_1179_face0.jpg,0.0556,0.3333,0.0000,0,3,1900-01-01 03:56:09.999000
13-2,13-2_frame_1185_face0.jpg,0.0667,0.4000,0.0000,0,3,1900-01-01 03:56:10.999000
13-2,13-2_frame_1191_face0.jpg,0.0667,0.3333,0.0000,0,3,1900-01-01 03:56:12
13-2,13-2_frame_1197_face0.jpg,0.0778,0.4000,0.0000,0,3,1900-01-01 03:56:12.999000
13-2,13-2_frame_1203_face0.jpg,0.0778,0.4000,0.0000,0,3,1900-01-01 03:56:14
13-2,13-2_frame_1209_face0.jpg,0.0778,0.4000,0.0000,0,3,1900-01-01 03:56:14.999000
13-2,13-2_frame_1215_face0.jpg,0.0667,0.2667,0.0000,0,3,1900-01-01 03:56:15.999000
13-2,13-2_frame_1221_face0.jpg,0.0778,0.2667,0.0000,0,3,1900-01-01 03:56:16.999000
13-2,13-2_frame_1227_face0.jpg,0.0889,0.4000,0.0000,0,3,1900-01-01 03:56:18
13-2,13-2_frame_1233_face0.jpg,0.0889,0.4000,0.0000,0,3,1900-01-01 03:56:18.999000
13-2,13-2_frame_1239_face0.jpg,0.0889,0.4000,0.0000,0,3,1900-01-01 03:56:19.999000
13-2,13-2_frame_1245_face0.jpg,0.0889,0.4000,0.0000,0,3,1900-01-01 03:56:21
13-2,13-2_frame_1251_face0.jpg,0.0889,0.4000,0.0000,0,3,1900-01-01 03:56:22
13-2,13-2_frame_1257_face0.jpg,0.0889,0.4000,0.0000,0,3,1900-01-01 03:56:23
13-2,13-2_frame_1263_face0.jpg,0.0889,0.4000,0.0000,0,3,1900-01-01 03:56:23.999000
13-2,13-2_frame_1269_face0.jpg,0.1222,0.4667,0.0000,0,3,1900-01-01 03:56:25
13-2,13-2_frame_1275_face0.jpg,0.1222,0.5333,0.0000,0,3,1900-01-01 03:56:26
13-2,13-2_frame_1281_face0.jpg,0.1111,0.4667,0.0000,0,3,1900-01-01 03:56:27
13-2,13-2_frame_1287_face0.jpg,0.1000,0.4667,0.0000,0,3,1900-01-01 03:56:28
13-2,13-2_frame_1293_face0.jpg,0.1000,0.4667,0.0000,0,3,1900-01-01 03:56:29
13-2,13-2_frame_1299_face0.jpg,0.1000,0.4667,0.0000,0,3,1900-01-01 03:56:30
13-2,13-2_frame_1305_face0.jpg,0.1000,0.4667,0.0000,0,3,1900-01-01 03:56:31
13-2,13-2_frame_1311_face0.jpg,0.0778,0.4000,0.0000,0,3,1900-01-01 03:56:32
13-2,13-2_frame_1317_face0.jpg,0.0667,0.3333,0.0000,0,3,1900-01-01 03:56:32.999000
13-2,13-2_frame_1323_face0.jpg,0.0778,0.4000,0.0000,0,3,1900-01-01 03:56:33.999000
13-2,13-2_frame_1329_face0.jpg,0.1000,0.5333,0.0000,0,3,1900-01-01 03:56:34.999000
13-2,13-2_frame_1335_face0.jpg,0.1111,0.5333,0.0000,0,3,1900-01-01 03:56:35.999000
13-2,13-2_frame_1341_face0.jpg,0.1111,0.5333,0.0000,0,3,1900-01-01 03:56:36.999000
13-2,13-2_frame_1347_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:56:38.001000
13-2,13-2_frame_1353_face0.jpg,0.1333,0.6667,0.0000,0,3,1900-01-01 03:56:39
13-2,13-2_frame_1359_face0.jpg,0.1000,0.5333,0.0000,0,3,1900-01-01 03:56:40
13-2,13-2_frame_1365_face0.jpg,0.0889,0.4667,0.0000,0,3,1900-01-01 03:56:41
13-2,13-2_frame_1371_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:56:41.999000
13-2,13-2_frame_1377_face0.jpg,0.1333,0.6667,0.0000,0,3,1900-01-01 03:56:43
13-2,13-2_frame_1383_face0.jpg,0.1333,0.6667,0.0000,0,3,1900-01-01 03:56:43.999000
13-2,13-2_frame_1389_face0.jpg,0.1444,0.7333,0.0000,0,3,1900-01-01 03:56:44.999000
13-2,13-2_frame_1395_face0.jpg,0.1444,0.7333,0.0000,0,3,1900-01-01 03:56:46
13-2,13-2_frame_1401_face0.jpg,0.1444,0.7333,0.0000,0,3,1900-01-01 03:56:46.999000
13-2,13-2_frame_1407_face0.jpg,0.1444,0.7333,0.0000,0,3,1900-01-01 03:56:48
13-2,13-2_frame_1413_face0.jpg,0.1333,0.6667,0.0000,0,3,1900-01-01 03:56:49
13-2,13-2_frame_1419_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:56:50.001000
13-2,13-2_frame_1425_face0.jpg,0.1111,0.6000,0.0000,0,3,1900-01-01 03:56:51
13-2,13-2_frame_1431_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:56:52.033000
13-2,13-2_frame_1437_face0.jpg,0.1111,0.6000,0.0000,0,3,1900-01-01 03:56:53.033000
13-2,13-2_frame_1443_face0.jpg,0.1111,0.6000,0.0000,0,3,1900-01-01 03:56:54.035000
13-2,13-2_frame_1449_face0.jpg,0.1222,0.6667,0.0000,0,3,1900-01-01 03:56:55.032000
13-2,13-2_frame_1455_face0.jpg,0.1111,0.6000,0.0000,0,3,1900-01-01 03:56:56.034000
13-2,13-2_frame_1461_face0.jpg,0.0778,0.4667,0.0000,0,3,1900-01-01 03:56:57.033000
13-2,13-2_frame_1467_face0.jpg,0.0667,0.4000,0.0000,0,3,1900-01-01 03:56:58.033000
13-2,13-2_frame_1473_face0.jpg,0.0667,0.4000,0.0000,0,3,1900-01-01 03:56:59.033000
13-2,13-2_frame_1479_face0.jpg,0.0556,0.3333,0.0000,0,3,1900-01-01 03:57:00.034000
13-2,13-2_frame_1485_face0.jpg,0.0778,0.4000,0.0000,0,3,1900-01-01 03:57:01.033000
13-2,13-2_frame_1491_face0.jpg,0.0889,0.4667,0.0000,0,3,1900-01-01 03:57:02.034000
13-2,13-2_frame_1497_face0.jpg,0.1000,0.5333,0.0000,0,3,1900-01-01 03:57:03.034000
13-2,13-2_frame_1503_face0.jpg,0.1111,0.6000,0.0000,0,3,1900-01-01 03:57:04.033000
13-2,13-2_frame_1509_face0.jpg,0.1111,0.6000,0.0000,0,3,1900-01-01 03:57:05.033000
13-2,13-2_frame_1515_face0.jpg,0.1111,0.6000,0.0000,0,3,1900-01-01 03:57:06.033000
13-2,13-2_frame_1521_face0.jpg,0.1111,0.6000,0.0000,0,3,1900-01-01 03:57:07.065000
13-2,13-2_frame_1527_face0.jpg,0.1222,0.6667,0.0000,0,3,1900-01-01 03:57:08.066000
13-2,13-2_frame_1533_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:57:09.067000
13-2,13-2_frame_1539_face0.jpg,0.1111,0.6000,0.0000,0,3,1900-01-01 03:57:10.066000
13-2,13-2_frame_1545_face0.jpg,0.1111,0.6000,0.0000,0,3,1900-01-01 03:57:11.066000
13-2,13-2_frame_1551_face0.jpg,0.1222,0.6667,0.0000,0,3,1900-01-01 03:57:12.068000
13-2,13-2_frame_1557_face0.jpg,0.1667,0.8000,0.0000,0,3,1900-01-01 03:57:13.066000
13-2,13-2_frame_1563_face0.jpg,0.1889,0.9333,0.0000,0,3,1900-01-01 03:57:14.066000
13-2,13-2_frame_1569_face0.jpg,0.1889,0.9333,0.0000,0,3,1900-01-01 03:57:15.066000
13-2,13-2_frame_1575_face0.jpg,0.1667,0.8667,0.0000,0,3,1900-01-01 03:57:16.066000
13-2,13-2_frame_1581_face0.jpg,0.1556,0.8000,0.0000,0,3,1900-01-01 03:57:17.066000
13-2,13-2_frame_1587_face0.jpg,0.1444,0.6667,0.0000,0,3,1900-01-01 03:57:18.067000
13-2,13-2_frame_1593_face0.jpg,0.1333,0.6667,0.0000,0,3,1900-01-01 03:57:19.066000
13-2,13-2_frame_1599_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:57:20.067000
13-2,13-2_frame_1605_face0.jpg,0.1556,0.7333,0.0000,0,3,1900-01-01 03:57:21.066000
13-2,13-2_frame_1611_face0.jpg,0.1556,0.7333,0.0000,0,3,1900-01-01 03:57:22.066000
13-2,13-2_frame_1617_face0.jpg,0.1444,0.6667,0.0000,0,3,1900-01-01 03:57:23.066000
13-2,13-2_frame_1623_face0.jpg,0.1556,0.6667,0.0000,0,3,1900-01-01 03:57:24.066000
13-2,13-2_frame_1629_face0.jpg,0.1556,0.6667,0.0000,0,3,1900-01-01 03:57:25.067000
13-2,13-2_frame_1635_face0.jpg,0.1667,0.7333,0.0000,0,3,1900-01-01 03:57:26.067000
13-2,13-2_frame_1641_face0.jpg,0.1667,0.6667,0.0000,0,3,1900-01-01 03:57:27.067000
13-2,13-2_frame_1647_face0.jpg,0.1222,0.5333,0.0000,0,3,1900-01-01 03:57:28.067000
13-2,13-2_frame_1653_face0.jpg,0.1000,0.4667,0.0000,0,3,1900-01-01 03:57:29.066000
13-2,13-2_frame_1659_face0.jpg,0.1222,0.5333,0.0000,0,3,1900-01-01 03:57:30.066000
13-2,13-2_frame_1665_face0.jpg,0.1222,0.5333,0.0000,0,3,1900-01-01 03:57:31.066000
13-2,13-2_frame_1671_face0.jpg,0.1444,0.6667,0.0000,0,3,1900-01-01 03:57:32.100000
13-2,13-2_frame_1677_face0.jpg,0.1444,0.6667,0.0000,0,3,1900-01-01 03:57:33.100000
13-2,13-2_frame_1683_face0.jpg,0.1556,0.7333,0.0000,0,3,1900-01-01 03:57:34.100000
13-2,13-2_frame_1689_face0.jpg,0.1667,0.7333,0.0000,0,3,1900-01-01 03:57:35.102000
13-2,13-2_frame_1695_face0.jpg,0.1556,0.7333,0.0000,0,3,1900-01-01 03:57:36.103000
13-2,13-2_frame_1701_face0.jpg,0.1444,0.6667,0.0000,0,3,1900-01-01 03:57:37.101000
13-2,13-2_frame_1707_face0.jpg,0.1444,0.6667,0.0000,0,3,1900-01-01 03:57:38.102000
13-2,13-2_frame_1713_face0.jpg,0.1444,0.7333,0.0000,0,3,1900-01-01 03:57:39.100000
13-2,13-2_frame_1719_face0.jpg,0.1444,0.7333,0.0000,0,3,1900-01-01 03:57:40.101000
13-2,13-2_frame_1725_face0.jpg,0.1333,0.6667,0.0000,0,3,1900-01-01 03:57:41.100000
13-2,13-2_frame_1731_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:57:42.101000
13-2,13-2_frame_1737_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:57:43.101000
13-2,13-2_frame_1743_face0.jpg,0.1222,0.6000,0.0000,0,3,1900-01-01 03:57:44.103000
13-2,13-2_frame_1749_face0.jpg,0.1000,0.5333,0.0000,0,3,1900-01-01 03:57:45.102000
13-2,13-2_frame_1755_face0.jpg,0.1333,0.6667,0.0000,0,3,1900-01-01 03:57:46.100000
13-2,13-2_frame_1761_face0.jpg,0.1333,0.6667,0.0000,0,3,1900-01-01 03:57:47.101000
13-2,13-2_frame_1767_face0.jpg,0.1556,0.7333,0.0000,0,3,1900-01-01 03:57:48.101000
13-2,13-2_frame_1773_face0.jpg,0.1556,0.7333,0.0000,0,3,1900-01-01 03:57:49.101000
13-2,13-2_frame_1779_face0.jpg,0.1556,0.7333,0.0000,0,3,1900-01-01 03:57:50.102000
13-2,13-2_frame_1785_face0.jpg,0.1333,0.6667,0.0000,0,3,1900-01-01 03:57:51.102000
13-2,13-2_frame_1791_face0.jpg,0.1333,0.6667,0.0000,0,3,1900-01-01 03:57:52.101000
13-2,13-2_frame_1797_face0.jpg,0.1667,0.7333,0.0000,0,3,1900-01-01 03:57:53.102000
13-2,13-2_frame_1803_face0.jpg,0.1778,0.8000,0.0000,0,3,1900-01-01 03:57:54.102000
13-2,13-2_frame_1809_face0.jpg,0.2000,0.9333,0.0000,0,3,1900-01-01 03:57:55.100000
13-2,13-2_frame_1815_face0.jpg,0.2111,1.0000,0.0000,0,3,1900-01-01 03:57:56.100000
13-2,13-2_frame_1821_face0.jpg,0.2111,1.0000,0.0000,0,3,1900-01-01 03:57:57.435000
13-2,13-2_frame_1827_face0.jpg,0.2111,1.0000,0.0000,0,3,1900-01-01 03:57:58.433000
13-2,13-2_frame_1833_face0.jpg,0.2111,1.0000,0.0000,0,3,1900-01-01 03:57:59.433000
13-2,13-2_frame_1839_face0.jpg,0.2111,1.0000,0.0000,0,3,1900-01-01 03:58:00.435000
13-2,13-2_frame_1845_face0.jpg,0.1778,0.8667,0.0000,0,3,1900-01-01 03:58:01.434000
13-2,13-2_frame_1851_face0.jpg,0.1778,0.7333,0.0000,0,3,1900-01-01 03:58:02.433000
13-2,13-2_frame_1857_face0.jpg,0.1667,0.6667,0.0000,0,3,1900-01-01 03:58:03.435000
13-2,13-2_frame_1863_face0.jpg,0.1556,0.6667,0.0000,0,3,1900-01-01 03:58:04.434000
13-2,13-2_frame_1869_face0.jpg,0.1444,0.6000,0.0000,0,3,1900-01-01 03:58:05.434000
13-2,13-2_frame_1875_face0.jpg,0.1444,0.6000,0.0000,0,3,1900-01-01 03:58:06.433000
13-2,13-2_frame_1881_face0.jpg,0.1556,0.6667,0.0000,0,3,1900-01-01 03:58:07.434000
13-2,13-2_frame_1887_face0.jpg,0.1222,0.5333,0.0000,0,3,1900-01-01 03:58:08.435000
13-2,13-2_frame_1893_face0.jpg,0.0889,0.3333,0.0000,0,3,1900-01-01 03:58:09.434000
13-2,13-2_frame_1899_face0.jpg,0.0667,0.2667,0.0000,0,3,1900-01-01 03:58:10.434000
13-2,13-2_frame_1905_face0.jpg,0.0556,0.2000,0.0000,0,3,1900-01-01 03:58:11.434000
13-2,13-2_frame_1911_face0.jpg,0.0778,0.2667,0.0000,0,3,1900-01-01 03:58:12.435000
13-2,13-2_frame_1917_face0.jpg,0.1111,0.4000,0.0000,0,3,1900-01-01 03:58:13.433000
13-2,13-2_frame_1923_face0.jpg,0.1111,0.4000,0.0000,0,3,1900-01-01 03:58:14.436000
13-2,13-2_frame_1929_face0.jpg,0.1222,0.4667,0.0000,0,3,1900-01-01 03:58:15.434000
13-2,13-2_frame_1935_face0.jpg,0.1333,0.5333,0.0000,0,3,1900-01-01 03:58:16.467000
13-2,13-2_frame_1941_face0.jpg,0.1111,0.4667,0.0000,0,3,1900-01-01 03:58:17.467000
13-2,13-2_frame_1947_face0.jpg,0.0889,0.4000,0.0000,0,3,1900-01-01 03:58:18.467000
13-2,13-2_frame_1953_face0.jpg,0.1333,0.5333,0.0000,0,3,1900-01-01 03:58:19.467000
13-2,13-2_frame_1959_face0.jpg,0.1444,0.6000,0.0000,0,3,1900-01-01 03:58:20.466000
