Video,Frame,PERCLOS,BlinkRate,YawnRate,KSS,Timestamp
11-1,11-1_frame_2040.jpg,-0.2496790710793408,-0.04248307001106987,-0.17196705283325484,4,10:14:40:391
11-1,11-1_frame_2100.jpg,-0.28549391829131154,-0.10490280731837208,-0.17196705283325484,4,10:14:50:389
11-1,11-1_frame_2160.jpg,-0.42747420545305304,-0.3545817565475809,-0.17196705283325484,4,10:15:00:756
11-1,11-1_frame_2220.jpg,-0.49782479819085296,-0.4794212311621853,-0.17196705283325484,4,10:15:10:757
11-1,11-1_frame_2280.jpg,-0.49782479819085296,-0.4794212311621853,-0.17196705283325484,4,10:15:20:756
11-1,11-1_frame_2340.jpg,-0.46200995097888203,-0.4170014938548831,-0.17196705283325484,4,10:15:30:792
11-1,11-1_frame_2400.jpg,-0.6052693398267653,-0.6666804430840919,-0.17196705283325484,4,10:15:40:791
11-1,11-1_frame_2460.jpg,-0.6052693398267653,-0.6666804430840919,-0.17196705283325484,4,10:15:51:156
11-1,11-1_frame_2520.jpg,-0.49782479819085296,-0.4794212311621853,-0.17196705283325484,4,10:16:01:158
11-1,11-1_frame_2580.jpg,-0.49782479819085296,-0.4794212311621853,-0.17196705283325484,4,10:16:11:256
11-1,11-1_frame_2640.jpg,-0.42747420545305304,-0.3545817565475809,-0.17196705283325484,4,10:16:21:257
11-1,11-1_frame_2700.jpg,-0.42747420545305304,-0.3545817565475809,-0.17196705283325484,4,10:16:31:257
11-1,11-1_frame_2760.jpg,-0.3916593582410822,-0.3545817565475809,-0.17196705283325484,4,10:16:41:356
11-1,11-1_frame_2820.jpg,-0.28549391829131154,-0.10490280731837208,-0.17196705283325484,4,10:16:51:358
11-1,11-1_frame_2880.jpg,-0.3200296638171406,-0.16732254462567428,-0.17196705283325484,4,10:17:01:361
11-1,11-1_frame_2940.jpg,-0.28549391829131154,-0.10490280731837208,-0.17196705283325484,4,10:17:11:358
11-1,11-1_frame_3000.jpg,-0.3200296638171406,-0.16732254462567428,-0.17196705283325484,4,10:17:21:358
11-1,11-1_frame_3060.jpg,-0.35584451102911147,-0.2297422819329765,-0.17196705283325484,4,10:17:31:392
11-1,11-1_frame_3120.jpg,-0.42747420545305304,-0.3545817565475809,-0.17196705283325484,4,10:17:41:392
11-1,11-1_frame_3180.jpg,-0.6052693398267653,-0.6666804430840919,-0.17196705283325484,4,10:17:51:526
11-1,11-1_frame_3240.jpg,-0.5694544926147946,-0.6042607057767897,-0.17196705283325484,4,10:18:01:525
11-1,11-1_frame_3300.jpg,-0.6052693398267653,-0.6666804430840919,-0.17196705283325484,4,10:18:11:525
11-1,11-1_frame_3360.jpg,-0.5694544926147946,-0.6042607057767897,-0.17196705283325484,4,10:18:21:593
11-2,11-2_frame_0180.jpg,-0.3916593582410822,-0.2921620192402787,-0.17196705283325484,7,03:32:32:076
11-2,11-2_frame_0240.jpg,-0.3200296638171406,-0.2297422819329765,-0.17196705283325484,7,03:32:42:077
11-2,11-2_frame_0300.jpg,-0.35584451102911147,-0.2297422819329765,-0.17196705283325484,7,03:32:52:142
11-2,11-2_frame_0360.jpg,-0.3916593582410822,-0.2921620192402787,-0.17196705283325484,7,03:33:02:178
11-2,11-2_frame_0420.jpg,-0.46200995097888203,-0.4170014938548831,-0.17196705283325484,7,03:33:12:209
11-2,11-2_frame_0480.jpg,-0.5694544926147946,-0.6042607057767897,-0.17196705283325484,7,03:33:22:209
11-2,11-2_frame_0540.jpg,-0.6398050853525944,-0.7291001803913941,-0.17196705283325484,7,03:33:32:209
11-2,11-2_frame_0600.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:33:42:277
11-2,11-2_frame_0660.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,03:33:52:276
11-2,11-2_frame_0720.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,03:34:03:078
11-2,11-2_frame_0780.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:34:13:076
11-2,11-2_frame_0840.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:34:23:109
11-2,11-2_frame_0900.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:34:33:111
11-2,11-2_frame_0960.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,03:34:43:243
11-2,11-2_frame_1020.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,03:34:53:578
11-2,11-2_frame_1080.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,03:35:03:579
11-2,11-2_frame_1140.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,03:35:14:210
11-2,11-2_frame_1200.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,03:35:24:213
11-2,11-2_frame_1260.jpg,-0.6398050853525944,-0.7291001803913941,-0.17196705283325484,7,03:35:34:211
11-2,11-2_frame_1320.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,03:35:44:245
11-2,11-2_frame_1380.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,03:35:54:246
11-2,11-2_frame_1440.jpg,-0.6398050853525944,-0.7291001803913941,-0.17196705283325484,7,03:36:04:312
11-2,11-2_frame_1500.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,03:36:14:313
11-2,11-2_frame_1560.jpg,-0.6052693398267653,-0.6666804430840919,-0.17196705283325484,7,03:36:24:547
11-2,11-2_frame_1620.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,03:36:34:580
11-2,11-2_frame_1680.jpg,-0.6398050853525944,-0.7291001803913941,-0.17196705283325484,7,03:36:44:580
11-2,11-2_frame_1740.jpg,-0.6398050853525944,-0.7291001803913941,-0.17196705283325484,7,03:36:54:612
11-2,11-2_frame_1800.jpg,-0.6398050853525944,-0.7291001803913941,-0.17196705283325484,7,03:37:04:612
11-2,11-2_frame_1860.jpg,-0.5694544926147946,-0.6042607057767897,-0.17196705283325484,7,03:37:14:613
11-2,11-2_frame_1920.jpg,-0.6052693398267653,-0.6666804430840919,-0.17196705283325484,7,03:37:24:647
11-2,11-2_frame_1980.jpg,-0.6052693398267653,-0.6666804430840919,-0.17196705283325484,7,03:37:34:647
11-2,11-2_frame_2040.jpg,-0.5336396454028237,-0.5418409684694875,-0.17196705283325484,7,03:37:44:683
11-2,11-2_frame_2100.jpg,-0.5336396454028237,-0.5418409684694875,-0.17196705283325484,7,03:37:54:681
11-2,11-2_frame_2160.jpg,-0.5694544926147946,-0.6042607057767897,-0.17196705283325484,7,03:38:04:680
11-2,11-2_frame_2220.jpg,-0.6398050853525944,-0.7291001803913941,-0.17196705283325484,7,03:38:14:712
11-2,11-2_frame_2280.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,03:38:24:715
11-2,11-2_frame_2340.jpg,-0.6398050853525944,-0.7291001803913941,-0.17196705283325484,7,03:38:34:714
11-2,11-2_frame_2400.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,03:38:44:716
11-2,11-2_frame_2460.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,03:38:54:715
11-2,11-2_frame_2520.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,03:39:04:916
11-2,11-2_frame_2580.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,03:39:14:917
11-2,11-2_frame_2640.jpg,-0.6398050853525944,-0.7291001803913941,-0.17196705283325484,7,03:39:24:915
11-2,11-2_frame_2700.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,03:39:34:916
11-2,11-2_frame_2760.jpg,-0.6398050853525944,-0.7291001803913941,-0.17196705283325484,7,03:39:44:915
11-2,11-2_frame_2820.jpg,-0.6398050853525944,-0.7291001803913941,-0.17196705283325484,7,03:39:54:915
11-2,11-2_frame_2880.jpg,-0.6398050853525944,-0.7291001803913941,-0.17196705283325484,7,03:40:04:949
11-2,11-2_frame_2940.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,03:40:14:983
11-2,11-2_frame_3000.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,03:40:25:216
11-2,11-2_frame_3060.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,03:40:35:216
11-2,11-2_frame_3120.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,03:40:45:548
11-2,11-2_frame_3180.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,03:40:55:549
11-2,11-2_frame_3240.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,03:41:05:549
11-2,11-2_frame_3300.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,03:41:15:583
11-2,11-2_frame_3360.jpg,-0.6398050853525944,-0.7291001803913941,-0.17196705283325484,7,03:41:25:582
11-3,11-3_frame_0180.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,12:03:29:426
11-3,11-3_frame_0240.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:03:39:695
11-3,11-3_frame_0300.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:03:49:694
11-3,11-3_frame_0360.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:03:59:694
11-3,11-3_frame_0420.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:04:09:726
11-3,11-3_frame_0480.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:04:19:759
11-3,11-3_frame_0540.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:04:29:761
11-3,11-3_frame_0600.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:04:39:761
11-3,11-3_frame_0660.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:04:49:795
11-3,11-3_frame_0720.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,7,12:04:59:795
11-3,11-3_frame_0780.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,7,12:05:10:097
11-3,11-3_frame_0840.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,7,12:05:20:096
11-3,11-3_frame_0900.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:05:30:160
11-3,11-3_frame_0960.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:05:40:162
11-3,11-3_frame_1020.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:05:50:162
11-3,11-3_frame_1080.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:06:00:397
11-3,11-3_frame_1140.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:06:10:429
11-3,11-3_frame_1200.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:06:20:429
11-3,11-3_frame_1260.jpg,-0.8534150669382775,-1.1036186042352074,-0.17196705283325484,7,12:06:30:463
11-3,11-3_frame_1320.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:06:40:495
11-3,11-3_frame_1380.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:06:50:497
11-3,11-3_frame_1440.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:07:00:598
11-3,11-3_frame_1500.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:07:10:599
11-3,11-3_frame_1560.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:07:20:598
11-3,11-3_frame_1620.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:07:30:762
11-3,11-3_frame_1680.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:07:40:763
11-3,11-3_frame_1740.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,12:07:50:796
11-3,11-3_frame_1800.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,12:08:00:798
11-3,11-3_frame_1860.jpg,-0.6756199325645653,-0.7915199176986963,-0.17196705283325484,7,12:08:10:798
11-3,11-3_frame_1920.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,12:08:20:798
11-3,11-3_frame_1980.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,12:08:30:797
11-3,11-3_frame_2040.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,12:08:40:832
11-3,11-3_frame_2100.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:08:50:832
11-3,11-3_frame_2160.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,12:09:00:832
11-3,11-3_frame_2220.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,12:09:11:131
11-3,11-3_frame_2280.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,12:09:21:133
11-3,11-3_frame_2340.jpg,-0.711434779776536,-0.8539396550059986,-0.17196705283325484,7,12:09:31:464
11-3,11-3_frame_2400.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,12:09:41:464
11-3,11-3_frame_2460.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,12:09:51:464
11-3,11-3_frame_2520.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:10:01:465
11-3,11-3_frame_2580.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:10:11:464
11-3,11-3_frame_2640.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,12:10:21:732
11-3,11-3_frame_2700.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:10:31:732
11-3,11-3_frame_2760.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:10:41:733
11-3,11-3_frame_2820.jpg,-0.7472496269885068,-0.9163593923133008,-0.17196705283325484,7,12:10:51:900
11-3,11-3_frame_2880.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:11:01:901
11-3,11-3_frame_2940.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:11:11:967
11-3,11-3_frame_3000.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:11:22:002
11-3,11-3_frame_3060.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:11:32:033
11-3,11-3_frame_3120.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:11:42:499
11-3,11-3_frame_3180.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:11:52:535
11-3,11-3_frame_3240.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:12:02:901
11-3,11-3_frame_3300.jpg,-0.7817853725143359,-0.978779129620603,-0.17196705283325484,7,12:12:13:234
11-3,11-3_frame_3360.jpg,-0.8176002197263068,-1.0411988669279053,-0.17196705283325484,7,12:12:23:333
12-1,12-1_frame_0180.jpg,-0.3200296638171406,-0.16732254462567428,-0.17196705283325484,2,10:25:00:098
12-1,12-1_frame_0240.jpg,-0.42747420545305304,-0.3545817565475809,-0.17196705283325484,2,10:25:10:164
12-1,12-1_frame_0300.jpg,-0.3200296638171406,-0.16732254462567428,-0.17196705283325484,2,10:25:20:166
12-1,12-1_frame_0360.jpg,-0.3916593582410822,-0.2921620192402787,-0.17196705283325484,2,10:25:30:163
12-1,12-1_frame_0420.jpg,-0.35584451102911147,-0.2297422819329765,-0.17196705283325484,2,10:25:40:434
12-1,12-1_frame_0480.jpg,-0.3916593582410822,-0.2921620192402787,-0.17196705283325484,2,10:25:50:433
12-1,12-1_frame_0540.jpg,-0.49782479819085296,-0.4794212311621853,-0.17196705283325484,2,10:26:00:566
12-1,12-1_frame_0600.jpg,-0.5336396454028237,-0.5418409684694875,-0.17196705283325484,2,10:26:10:567
12-1,12-1_frame_0660.jpg,-0.6052693398267653,-0.7291001803913941,-0.17196705283325484,2,10:26:20:566
12-1,12-1_frame_0720.jpg,-0.6756199325645653,-0.8539396550059986,-0.17196705283325484,2,10:26:30:567
12-1,12-1_frame_0780.jpg,-0.7472496269885068,-0.978779129620603,-0.17196705283325484,2,10:26:40:565
12-1,12-1_frame_0840.jpg,-0.6756199325645653,-0.8539396550059986,-0.17196705283325484,2,10:26:50:767
12-1,12-1_frame_0900.jpg,-0.6756199325645653,-0.8539396550059986,-0.17196705283325484,2,10:27:00:801
12-1,12-1_frame_0960.jpg,-0.6398050853525944,-0.7915199176986963,-0.17196705283325484,2,10:27:10:766
12-1,12-1_frame_1020.jpg,-0.6398050853525944,-0.7291001803913941,-0.17196705283325484,2,10:27:21:133
12-1,12-1_frame_1080.jpg,-0.49782479819085296,-0.4794212311621853,-0.17196705283325484,2,10:27:31:134
12-1,12-1_frame_1140.jpg,-0.49782479819085296,-0.5418409684694875,-0.17196705283325484,2,10:27:41:467
12-1,12-1_frame_1200.jpg,-0.49782479819085296,-0.4794212311621853,-0.17196705283325484,2,10:27:51:467
12-1,12-1_frame_1260.jpg,-0.42747420545305304,-0.3545817565475809,-0.17196705283325484,2,10:28:01:467
12-1,12-1_frame_1320.jpg,-0.42747420545305304,-0.3545817565475809,-0.17196705283325484,2,10:28:11:501
12-1,12-1_frame_1380.jpg,-0.49782479819085296,-0.4794212311621853,-0.17196705283325484,2,10:28:21:500
12-1,12-1_frame_1440.jpg,-0.6052693398267653,-0.6666804430840919,-0.17196705283325484,2,10:28:31:534
12-1,12-1_frame_1500.jpg,-0.6052693398267653,-0.6666804430840919,-0.17196705283325484,2,10:28:41:535
12-1,12-1_frame_1560.jpg,-0.5336396454028237,-0.5418409684694875,-0.17196705283325484,2,10:28:51:535
12-1,12-1_frame_1620.jpg,-0.6052693398267653,-0.6666804430840919,-0.17196705283325484,2,10:29:01:534
12-1,12-1_frame_1680.jpg,-0.6052693398267653,-0.6666804430840919,-0.17196705283325484,2,10:29:11:569
12-1,12-1_frame_1740.jpg,-0.5694544926147946,-0.6666804430840919,-0.17196705283325484,2,10:29:21:569
12-1,12-1_frame_1800.jpg,-0.42747420545305304,-0.3545817565475809,-0.17196705283325484,2,10:29:31:803
12-1,12-1_frame_1860.jpg,-0.2496790710793408,-0.10490280731837208,-0.17196705283325484,2,10:29:41:837
12-1,12-1_frame_1920.jpg,-0.2138642238673699,-0.10490280731837208,-0.17196705283325484,2,10:29:52:104
12-1,12-1_frame_1980.jpg,-0.14223452944342832,0.01993666729623234,-0.17196705283325484,2,10:30:02:137
12-1,12-1_frame_2040.jpg,-0.1076987839175993,0.08235640460353455,-0.17196705283325484,2,10:30:12:237
12-1,12-1_frame_2100.jpg,-0.036069089493657634,0.20719587921813895,-0.17196705283325484,2,10:30:22:370
12-1,12-1_frame_2160.jpg,-0.14223452944342832,0.01993666729623234,-0.17196705283325484,2,10:30:32:437
12-1,12-1_frame_2220.jpg,-0.2138642238673699,-0.04248307001106987,-0.17196705283325484,2,10:30:42:537
12-1,12-1_frame_2280.jpg,-0.28549391829131154,-0.10490280731837208,-0.17196705283325484,2,10:30:52:571
12-1,12-1_frame_2340.jpg,-0.14223452944342832,0.14477614191083676,-0.17196705283325484,2,10:31:02:670
12-1,12-1_frame_2400.jpg,-0.1780493766553991,0.08235640460353455,-0.17196705283325484,2,10:31:12:771
12-1,12-1_frame_2460.jpg,-0.2138642238673699,0.01993666729623234,-0.17196705283325484,2,10:31:22:804
12-1,12-1_frame_2520.jpg,-0.1780493766553991,0.08235640460353455,-0.17196705283325484,2,10:31:32:804
12-1,12-1_frame_2580.jpg,-0.1076987839175993,0.20719587921813895,-0.17196705283325484,2,10:31:42:869
12-1,12-1_frame_2640.jpg,-0.14223452944342832,0.14477614191083676,-0.17196705283325484,2,10:31:52:904
12-1,12-1_frame_2700.jpg,-0.3200296638171406,-0.16732254462567428,-0.17196705283325484,2,10:32:03:004
12-1,12-1_frame_2760.jpg,-0.35584451102911147,-0.2297422819329765,-0.17196705283325484,2,10:32:13:005
12-1,12-1_frame_2820.jpg,-0.35584451102911147,-0.2921620192402787,-0.17196705283325484,2,10:32:23:070
12-1,12-1_frame_2880.jpg,-0.42747420545305304,-0.3545817565475809,-0.17196705283325484,2,10:32:33:406
12-1,12-1_frame_2940.jpg,-0.46200995097888203,-0.4170014938548831,-0.17196705283325484,2,10:32:43:437
12-1,12-1_frame_3000.jpg,-0.49782479819085296,-0.4794212311621853,-0.17196705283325484,2,10:32:53:471
12-1,12-1_frame_3060.jpg,-0.46200995097888203,-0.4170014938548831,-0.17196705283325484,2,10:33:03:504
12-1,12-1_frame_3120.jpg,-0.28549391829131154,-0.10490280731837208,-0.17196705283325484,2,10:33:13:506
12-1,12-1_frame_3180.jpg,-0.2138642238673699,0.01993666729623234,-0.17196705283325484,2,10:33:23:573
12-1,12-1_frame_3240.jpg,-0.14223452944342832,0.14477614191083676,-0.17196705283325484,2,10:33:33:572
12-1,12-1_frame_3300.jpg,-0.036069089493657634,0.33203535383274335,-0.17196705283325484,2,10:33:43:573
12-1,12-1_frame_3360.jpg,0.03428150324414226,0.4568748284473478,-0.17196705283325484,2,10:33:53:705
13-1,13-1_frame_0180.jpg,-0.00025424228168684975,0.20719587921813895,-0.17196705283325484,6,10:29:58:676
13-1,13-1_frame_0240.jpg,-0.1076987839175993,0.01993666729623234,-0.17196705283325484,6,10:30:09:044
13-1,13-1_frame_0300.jpg,-0.14223452944342832,-0.04248307001106987,-0.17196705283325484,6,10:30:19:044
13-1,13-1_frame_0360.jpg,-0.28549391829131154,-0.2921620192402787,-0.17196705283325484,6,10:30:29:179
13-1,13-1_frame_0420.jpg,-0.28549391829131154,-0.2921620192402787,-0.17196705283325484,6,10:30:39:178
13-1,13-1_frame_0480.jpg,-0.3916593582410822,-0.5418409684694875,-0.17196705283325484,6,10:30:49:178
13-1,13-1_frame_0540.jpg,-0.5694544926147946,-0.7291001803913941,-0.17196705283325484,6,10:30:59:178
13-1,13-1_frame_0600.jpg,-0.5694544926147946,-0.7291001803913941,-0.17196705283325484,6,10:31:09:178
13-1,13-1_frame_0660.jpg,-0.46200995097888203,-0.5418409684694875,-0.17196705283325484,6,10:31:19:179
13-1,13-1_frame_0720.jpg,-0.28549391829131154,-0.2297422819329765,-0.17196705283325484,6,10:31:29:178
13-1,13-1_frame_0780.jpg,0.03428150324414226,0.14477614191083676,-0.17196705283325484,6,10:31:39:244
13-1,13-1_frame_0840.jpg,-0.036069089493657634,0.14477614191083676,-0.17196705283325484,6,10:31:49:245
13-1,13-1_frame_0900.jpg,-0.07188393670562843,0.08235640460353455,-0.17196705283325484,6,10:31:59:244
13-1,13-1_frame_0960.jpg,0.03428150324414226,0.14477614191083676,-0.17196705283325484,6,10:32:09:545
13-1,13-1_frame_1020.jpg,0.24789148482982531,0.51929456575465,-0.17196705283325484,6,10:32:19:545
13-1,13-1_frame_1080.jpg,0.07009635045611305,0.20719587921813895,-0.17196705283325484,6,10:32:29:612
13-1,13-1_frame_1140.jpg,-0.07188393670562843,0.08235640460353455,-0.17196705283325484,6,10:32:39:612
13-1,13-1_frame_1200.jpg,-0.00025424228168684975,0.14477614191083676,-0.17196705283325484,6,10:32:49:611
13-1,13-1_frame_1260.jpg,0.14172604488005464,0.20719587921813895,-0.17196705283325484,6,10:32:59:679
13-1,13-1_frame_1320.jpg,0.07009635045611305,0.2696156165254412,-0.17196705283325484,6,10:33:09:681
13-1,13-1_frame_1380.jpg,-0.1780493766553991,-0.16732254462567428,-0.17196705283325484,6,10:33:19:746
13-1,13-1_frame_1440.jpg,-0.00025424228168684975,0.14477614191083676,-0.17196705283325484,6,10:33:29:747
13-1,13-1_frame_1500.jpg,-0.1076987839175993,0.01993666729623234,-0.17196705283325484,6,10:33:39:780
13-1,13-1_frame_1560.jpg,-0.14223452944342832,0.01993666729623234,-0.17196705283325484,6,10:33:49:847
13-1,13-1_frame_1620.jpg,-0.07188393670562843,0.2696156165254412,-0.17196705283325484,6,10:33:59:848
13-1,13-1_frame_1680.jpg,0.07009635045611305,0.4568748284473478,-0.17196705283325484,6,10:34:09:882
13-1,13-1_frame_1740.jpg,0.1775408920920256,0.7065537776765566,-0.17196705283325484,6,10:34:19:881
13-1,13-1_frame_1800.jpg,0.07009635045611305,0.39445509114004557,-0.17196705283325484,6,10:34:29:880
13-1,13-1_frame_1860.jpg,0.24789148482982531,0.7065537776765566,-0.17196705283325484,6,10:34:39:948
13-1,13-1_frame_1920.jpg,0.42568661920353773,0.9562327269057654,-0.17196705283325484,6,10:34:49:981
13-1,13-1_frame_1980.jpg,0.354056924779596,0.831393252291161,-0.17196705283325484,6,10:34:59:982
13-1,13-1_frame_2040.jpg,0.2837063320417963,0.6441340403692544,-0.17196705283325484,6,10:35:09:984
13-1,13-1_frame_2100.jpg,0.2837063320417963,0.6441340403692544,-0.17196705283325484,6,10:35:19:982
13-1,13-1_frame_2160.jpg,0.2837063320417963,0.7689735149838588,-0.17196705283325484,6,10:35:30:115
13-1,13-1_frame_2220.jpg,0.3898717719915668,0.8938129895984632,-0.17196705283325484,6,10:35:40:116
13-1,13-1_frame_2280.jpg,0.2837063320417963,0.7689735149838588,-0.17196705283325484,6,10:35:50:116
13-1,13-1_frame_2340.jpg,0.42568661920353773,0.9562327269057654,-0.17196705283325484,6,10:36:00:116
13-1,13-1_frame_2400.jpg,0.5318520591533082,1.143491938827672,-0.17196705283325484,6,10:36:10:117
13-1,13-1_frame_2460.jpg,0.7096471935270207,1.455590625364183,-0.17196705283325484,6,10:36:20:115
13-1,13-1_frame_2520.jpg,0.8170917351629331,1.5804300999787875,-0.17196705283325484,6,10:36:30:115
13-1,13-1_frame_2580.jpg,0.7454620407389915,1.455590625364183,-0.17196705283325484,6,10:36:40:482
13-1,13-1_frame_2640.jpg,0.8516274806887622,1.6428498372860898,-0.17196705283325484,6,10:36:50:482
13-1,13-1_frame_2700.jpg,0.67383234631505,1.3307511507495786,-0.17196705283325484,6,10:37:00:484
13-1,13-1_frame_2760.jpg,0.60348175357725,1.143491938827672,-0.17196705283325484,6,10:37:10:818
13-1,13-1_frame_2820.jpg,0.42568661920353773,0.8938129895984632,-0.17196705283325484,6,10:37:20:818
13-1,13-1_frame_2880.jpg,0.46150146641550854,0.8938129895984632,-0.17196705283325484,6,10:37:30:816
13-1,13-1_frame_2940.jpg,0.2837063320417963,0.5817143030619523,-0.17196705283325484,6,10:37:40:851
13-1,13-1_frame_3000.jpg,0.3898717719915668,0.6441340403692544,-0.17196705283325484,6,10:37:50:884
13-1,13-1_frame_3060.jpg,0.6392966007892208,1.0186524642130677,-0.17196705283325484,6,10:38:01:150
13-1,13-1_frame_3120.jpg,0.5318520591533082,0.8938129895984632,-0.17196705283325484,6,10:38:11:151
13-1,13-1_frame_3180.jpg,0.5318520591533082,0.8938129895984632,-0.17196705283325484,6,10:38:21:151
13-1,13-1_frame_3240.jpg,0.7454620407389915,1.143491938827672,-0.17196705283325484,6,10:38:31:151
13-1,13-1_frame_3300.jpg,0.8170917351629331,1.2683314134422765,-0.17196705283325484,6,10:38:41:151
13-1,13-1_frame_3360.jpg,0.5676669063652792,0.9562327269057654,-0.17196705283325484,6,10:38:51:485
13-2,13-2_frame_0180.jpg,-0.14223452944342832,-0.04248307001106987,-0.17196705283325484,3,03:53:22:664
13-2,13-2_frame_0240.jpg,-0.1780493766553991,-0.10490280731837208,-0.17196705283325484,3,03:53:32:697
13-2,13-2_frame_0300.jpg,-0.1780493766553991,-0.10490280731837208,-0.17196705283325484,3,03:53:42:698
13-2,13-2_frame_0360.jpg,-0.1076987839175993,0.01993666729623234,-0.17196705283325484,3,03:53:52:730
