Video,Frame,PERCLOS,BlinkRate,YawnRate,YawnCount,KSS,Timestamp
11-1,11-1_frame_3332_face0.jpg,0.0500,0.3000,0.0000,0,4,1900-01-01 10:18:16.893000
11-1,11-1_frame_3339_face0.jpg,0.0667,0.4000,0.0000,0,4,1900-01-01 10:18:18.060000
11-1,11-1_frame_3345_face0.jpg,0.0833,0.5000,0.0000,0,4,1900-01-01 10:18:19.060000
11-1,11-1_frame_3351_face0.jpg,0.0833,0.5000,0.0000,0,4,1900-01-01 10:18:20.060000
11-1,11-1_frame_3360_face0.jpg,0.1000,0.6000,0.0000,0,4,1900-01-01 10:18:21.593000
11-1,11-1_frame_3366_face0.jpg,0.1167,0.7000,0.0000,0,4,1900-01-01 10:18:22.592000
11-1,11-1_frame_3372_face0.jpg,0.1167,0.7000,0.0000,0,4,1900-01-01 10:18:23.592000
11-1,11-1_frame_3378_face0.jpg,0.1167,0.7000,0.0000,0,4,1900-01-01 10:18:24.592000
11-1,11-1_frame_3384_face0.jpg,0.1167,0.7000,0.0000,0,4,1900-01-01 10:18:25.593000
11-1,11-1_frame_3391_face0.jpg,0.1167,0.6000,0.0000,0,4,1900-01-01 10:18:26.760000
11-1,11-1_frame_3397_face0.jpg,0.0833,0.5000,0.0000,0,4,1900-01-01 10:18:27.761000
11-1,11-1_frame_3404_face0.jpg,0.0667,0.4000,0.0000,0,4,1900-01-01 10:18:28.927000
11-1,11-1_frame_3410_face0.jpg,0.0667,0.4000,0.0000,0,4,1900-01-01 10:18:29.926000
11-1,11-1_frame_3416_face0.jpg,0.0833,0.5000,0.0000,0,4,1900-01-01 10:18:30.927000
11-1,11-1_frame_3422_face0.jpg,0.0667,0.4000,0.0000,0,4,1900-01-01 10:18:31.926000
11-1,11-1_frame_3429_face0.jpg,0.0667,0.4000,0.0000,0,4,1900-01-01 10:18:33.094000
11-1,11-1_frame_3435_face0.jpg,0.0667,0.4000,0.0000,0,4,1900-01-01 10:18:34.092000
11-1,11-1_frame_3443_face0.jpg,0.0667,0.4000,0.0000,0,4,1900-01-01 10:18:35.427000
11-1,11-1_frame_3451_face0.jpg,0.0667,0.4000,0.0000,0,4,1900-01-01 10:18:36.760000
11-1,11-1_frame_3463_face0.jpg,0.0667,0.4000,0.0000,0,4,1900-01-01 10:18:38.761000
11-1,11-1_frame_3476_face0.jpg,0.0833,0.5000,0.0000,0,4,1900-01-01 10:18:40.927000
11-1,11-1_frame_3482_face0.jpg,0.0833,0.5000,0.0000,0,4,1900-01-01 10:18:41.926000
11-1,11-1_frame_3489_face0.jpg,0.0667,0.3000,0.0000,0,4,1900-01-01 10:18:43.094000
11-1,11-1_frame_3496_face0.jpg,0.0500,0.3000,0.0000,0,4,1900-01-01 10:18:44.260000
11-1,11-1_frame_3504_face0.jpg,0.0500,0.2000,0.0000,0,4,1900-01-01 10:18:45.592000
11-1,11-1_frame_3510_face0.jpg,0.0333,0.2000,0.0000,0,4,1900-01-01 10:18:46.594000
11-1,11-1_frame_3521_face0.jpg,0.0333,0.2000,0.0000,0,4,1900-01-01 10:18:48.427000
11-1,11-1_frame_3535_face0.jpg,0.0500,0.3000,0.0000,0,4,1900-01-01 10:18:50.760000
11-2,11-2_frame_0037_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:32:07.976000
11-2,11-2_frame_0043_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:32:08.976000
11-2,11-2_frame_0051_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:32:10.309000
11-2,11-2_frame_0057_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:32:11.308000
11-2,11-2_frame_0063_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:32:12.309000
11-2,11-2_frame_0069_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:32:13.309000
11-2,11-2_frame_0075_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:32:14.309000
11-2,11-2_frame_0083_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:32:15.642000
11-2,11-2_frame_0090_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:32:16.808000
11-2,11-2_frame_0096_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:32:18.074000
11-2,11-2_frame_0103_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:32:19.242000
11-2,11-2_frame_0110_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:32:20.408000
11-2,11-2_frame_0123_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:32:22.576000
11-2,11-2_frame_0138_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:32:25.075000
11-2,11-2_frame_0144_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:32:26.077000
11-2,11-2_frame_0150_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:32:27.075000
11-2,11-2_frame_0156_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:32:28.075000
11-2,11-2_frame_0162_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:32:29.075000
11-2,11-2_frame_0169_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:32:30.242000
11-2,11-2_frame_0175_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:32:31.242000
11-2,11-2_frame_0181_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:32:32.242000
11-2,11-2_frame_0188_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:32:33.408000
11-2,11-2_frame_0194_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:32:34.408000
11-2,11-2_frame_0204_face0.jpg,0.0667,0.4000,0.0000,0,7,1900-01-01 03:32:36.075000
11-2,11-2_frame_0222_face0.jpg,0.0833,0.5000,0.0000,0,7,1900-01-01 03:32:39.077000
11-2,11-2_frame_0229_face0.jpg,0.0833,0.5000,0.0000,0,7,1900-01-01 03:32:40.243000
11-2,11-2_frame_0235_face0.jpg,0.1000,0.6000,0.0000,0,7,1900-01-01 03:32:41.242000
11-2,11-2_frame_0241_face0.jpg,0.1000,0.6000,0.0000,0,7,1900-01-01 03:32:42.243000
11-2,11-2_frame_0247_face0.jpg,0.1000,0.6000,0.0000,0,7,1900-01-01 03:32:43.277000
11-2,11-2_frame_0259_face0.jpg,0.0833,0.5000,0.0000,0,7,1900-01-01 03:32:45.276000
11-2,11-2_frame_0265_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:32:46.277000
11-2,11-2_frame_0271_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:32:47.276000
11-2,11-2_frame_0278_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:32:48.443000
11-2,11-2_frame_0290_face0.jpg,0.0333,0.2000,0.0000,0,7,1900-01-01 03:32:50.443000
11-2,11-2_frame_0298_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:32:51.810000
11-2,11-2_frame_0306_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:32:53.175000
11-2,11-2_frame_0314_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:32:54.509000
11-2,11-2_frame_0321_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:32:55.676000
11-2,11-2_frame_0328_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:32:56.843000
11-2,11-2_frame_0336_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:32:58.177000
11-2,11-2_frame_0342_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:32:59.176000
11-2,11-2_frame_0350_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:00.508000
11-2,11-2_frame_0356_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:01.509000
11-2,11-2_frame_0362_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:02.510000
11-2,11-2_frame_0370_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:03.842000
11-2,11-2_frame_0378_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:05.176000
11-2,11-2_frame_0385_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:06.341000
11-2,11-2_frame_0397_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:08.376000
11-2,11-2_frame_0413_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:11.041000
11-2,11-2_frame_0420_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:12.209000
11-2,11-2_frame_0429_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:13.710000
11-2,11-2_frame_0435_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:14.710000
11-2,11-2_frame_0441_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:15.708000
11-2,11-2_frame_0447_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:16.709000
11-2,11-2_frame_0457_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:18.375000
11-2,11-2_frame_0466_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:19.877000
11-2,11-2_frame_0474_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:21.209000
11-2,11-2_frame_0484_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:22.877000
11-2,11-2_frame_0492_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:33:24.209000
11-2,11-2_frame_0498_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:33:25.209000
11-2,11-2_frame_0504_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:33:26.209000
11-2,11-2_frame_0510_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:33:27.210000
11-2,11-2_frame_0516_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:33:28.210000
11-2,11-2_frame_0522_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:33:29.210000
11-2,11-2_frame_0528_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:33:30.209000
11-2,11-2_frame_0534_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:33:31.209000
11-2,11-2_frame_0540_face0.jpg,0.0333,0.2000,0.0000,0,7,1900-01-01 03:33:32.209000
11-2,11-2_frame_0546_face0.jpg,0.0667,0.4000,0.0000,0,7,1900-01-01 03:33:33.244000
11-2,11-2_frame_0552_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:33:34.244000
11-2,11-2_frame_0558_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:33:35.244000
11-2,11-2_frame_0564_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:33:36.276000
11-2,11-2_frame_0570_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:33:37.279000
11-2,11-2_frame_0576_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:33:38.275000
11-2,11-2_frame_0582_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:33:39.276000
11-2,11-2_frame_0589_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:33:40.443000
11-2,11-2_frame_0595_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:33:41.442000
11-2,11-2_frame_0603_face0.jpg,0.0333,0.1000,0.0000,0,7,1900-01-01 03:33:42.776000
11-2,11-2_frame_0615_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:44.777000
11-2,11-2_frame_0624_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:46.278000
11-2,11-2_frame_0631_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:47.442000
11-2,11-2_frame_0637_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:48.444000
11-2,11-2_frame_0643_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:49.443000
11-2,11-2_frame_0649_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:50.443000
11-2,11-2_frame_0655_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:51.442000
11-2,11-2_frame_0661_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:52.443000
11-2,11-2_frame_0667_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:53.709000
11-2,11-2_frame_0673_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:54.709000
11-2,11-2_frame_0679_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:55.709000
11-2,11-2_frame_0685_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:56.711000
11-2,11-2_frame_0691_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:58.243000
11-2,11-2_frame_0700_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:33:59.744000
11-2,11-2_frame_0707_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:00.910000
11-2,11-2_frame_0713_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:01.909000
11-2,11-2_frame_0719_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:02.909000
11-2,11-2_frame_0725_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:03.909000
11-2,11-2_frame_0732_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:05.076000
11-2,11-2_frame_0738_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:06.077000
11-2,11-2_frame_0747_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:07.576000
11-2,11-2_frame_0755_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:08.909000
11-2,11-2_frame_0762_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:10.077000
11-2,11-2_frame_0769_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:11.242000
11-2,11-2_frame_0775_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:12.242000
11-2,11-2_frame_0782_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:13.409000
11-2,11-2_frame_0791_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:14.910000
11-2,11-2_frame_0798_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:16.077000
11-2,11-2_frame_0809_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:17.910000
11-2,11-2_frame_0820_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:19.743000
11-2,11-2_frame_0826_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:20.743000
11-2,11-2_frame_0832_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:21.742000
11-2,11-2_frame_0839_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:22.942000
11-2,11-2_frame_0846_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:24.109000
11-2,11-2_frame_0854_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:25.443000
11-2,11-2_frame_0861_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:26.610000
11-2,11-2_frame_0867_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:27.610000
11-2,11-2_frame_0875_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:28.944000
11-2,11-2_frame_0883_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:30.277000
11-2,11-2_frame_0890_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:31.444000
11-2,11-2_frame_0896_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:32.445000
11-2,11-2_frame_0902_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:33.443000
11-2,11-2_frame_0910_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:34.777000
11-2,11-2_frame_0918_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:36.109000
11-2,11-2_frame_0926_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:37.443000
11-2,11-2_frame_0935_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:38.943000
11-2,11-2_frame_0944_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:40.444000
11-2,11-2_frame_0951_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:41.611000
11-2,11-2_frame_0957_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:42.612000
11-2,11-2_frame_0963_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:43.743000
11-2,11-2_frame_0969_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:44.743000
11-2,11-2_frame_0976_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:45.909000
11-2,11-2_frame_0983_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:47.077000
11-2,11-2_frame_0991_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:48.743000
11-2,11-2_frame_0997_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:49.744000
11-2,11-2_frame_1003_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:34:50.743000
11-2,11-2_frame_1009_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:51.744000
11-2,11-2_frame_1020_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:53.578000
11-2,11-2_frame_1044_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:57.579000
11-2,11-2_frame_1057_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:34:59.744000
11-2,11-2_frame_1067_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:35:01.412000
11-2,11-2_frame_1075_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:35:02.744000
11-2,11-2_frame_1093_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:35:05.744000
11-2,11-2_frame_1105_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:35:08.081000
11-2,11-2_frame_1116_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:35:09.912000
11-2,11-2_frame_1123_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:35:11.079000
11-2,11-2_frame_1129_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:35:12.078000
11-2,11-2_frame_1135_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:35:13.377000
11-2,11-2_frame_1141_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:35:14.378000
11-2,11-2_frame_1148_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:15.545000
11-2,11-2_frame_1154_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:16.544000
11-2,11-2_frame_1160_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:17.544000
11-2,11-2_frame_1166_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:18.545000
11-2,11-2_frame_1173_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:19.712000
11-2,11-2_frame_1179_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:20.712000
11-2,11-2_frame_1185_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:21.713000
11-2,11-2_frame_1191_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:22.713000
11-2,11-2_frame_1199_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:24.045000
11-2,11-2_frame_1211_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:26.045000
11-2,11-2_frame_1219_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:35:27.379000
11-2,11-2_frame_1229_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:29.045000
11-2,11-2_frame_1237_face0.jpg,0.0333,0.2000,0.0000,0,7,1900-01-01 03:35:30.378000
11-2,11-2_frame_1247_face0.jpg,0.0333,0.2000,0.0000,0,7,1900-01-01 03:35:32.045000
11-2,11-2_frame_1256_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:35:33.545000
11-2,11-2_frame_1268_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:35:35.546000
11-2,11-2_frame_1274_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:35:36.544000
11-2,11-2_frame_1280_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:35:37.544000
11-2,11-2_frame_1286_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:35:38.578000
11-2,11-2_frame_1292_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:35:39.578000
11-2,11-2_frame_1298_face0.jpg,0.0500,0.3000,0.0000,0,7,1900-01-01 03:35:40.578000
11-2,11-2_frame_1304_face0.jpg,0.0333,0.2000,0.0000,0,7,1900-01-01 03:35:41.577000
11-2,11-2_frame_1312_face0.jpg,0.0333,0.2000,0.0000,0,7,1900-01-01 03:35:42.912000
11-2,11-2_frame_1318_face0.jpg,0.0333,0.1000,0.0000,0,7,1900-01-01 03:35:43.912000
11-2,11-2_frame_1324_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:44.912000
11-2,11-2_frame_1330_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:45.911000
11-2,11-2_frame_1336_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:46.913000
11-2,11-2_frame_1343_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:48.079000
11-2,11-2_frame_1349_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:49.079000
11-2,11-2_frame_1357_face0.jpg,0.0333,0.2000,0.0000,0,7,1900-01-01 03:35:50.411000
11-2,11-2_frame_1364_face0.jpg,0.0333,0.2000,0.0000,0,7,1900-01-01 03:35:51.578000
11-2,11-2_frame_1375_face0.jpg,0.0333,0.2000,0.0000,0,7,1900-01-01 03:35:53.411000
11-2,11-2_frame_1382_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:54.579000
11-2,11-2_frame_1391_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:56.078000
11-2,11-2_frame_1401_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:57.780000
11-2,11-2_frame_1407_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:35:58.779000
11-2,11-2_frame_1414_face0.jpg,0.0333,0.2000,0.0000,0,7,1900-01-01 03:35:59.947000
11-2,11-2_frame_1420_face0.jpg,0.0333,0.2000,0.0000,0,7,1900-01-01 03:36:00.944000
11-2,11-2_frame_1426_face0.jpg,0.0333,0.2000,0.0000,0,7,1900-01-01 03:36:01.944000
11-2,11-2_frame_1432_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:02.978000
11-2,11-2_frame_1438_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:03.980000
11-2,11-2_frame_1445_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:05.146000
11-2,11-2_frame_1451_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:06.146000
11-2,11-2_frame_1458_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:07.313000
11-2,11-2_frame_1464_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:08.311000
11-2,11-2_frame_1470_face0.jpg,0.0167,0.0000,0.0000,0,7,1900-01-01 03:36:09.312000
11-2,11-2_frame_1476_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:36:10.312000
11-2,11-2_frame_1482_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:36:11.313000
11-2,11-2_frame_1488_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:36:12.311000
11-2,11-2_frame_1494_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:36:13.313000
11-2,11-2_frame_1500_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:36:14.313000
11-2,11-2_frame_1517_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:17.145000
11-2,11-2_frame_1525_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:18.478000
11-2,11-2_frame_1535_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:20.144000
11-2,11-2_frame_1543_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:21.486000
11-2,11-2_frame_1551_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:23.047000
11-2,11-2_frame_1557_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:24.045000
11-2,11-2_frame_1567_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:25.713000
11-2,11-2_frame_1573_face0.jpg,0.0333,0.2000,0.0000,0,7,1900-01-01 03:36:26.712000
11-2,11-2_frame_1579_face0.jpg,0.0333,0.2000,0.0000,0,7,1900-01-01 03:36:27.713000
11-2,11-2_frame_1585_face0.jpg,0.0333,0.1000,0.0000,0,7,1900-01-01 03:36:28.747000
11-2,11-2_frame_1591_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:29.745000
11-2,11-2_frame_1597_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:30.745000
11-2,11-2_frame_1604_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:31.912000
11-2,11-2_frame_1611_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:33.079000
11-2,11-2_frame_1619_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:34.412000
11-2,11-2_frame_1626_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:35.580000
11-2,11-2_frame_1632_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:36.580000
11-2,11-2_frame_1640_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:36:37.913000
11-2,11-2_frame_1647_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:36:39.079000
11-2,11-2_frame_1653_face0.jpg,0.0000,0.0000,0.0000,0,7,1900-01-01 03:36:40.079000
11-2,11-2_frame_1659_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:41.078000
11-2,11-2_frame_1665_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:42.079000
11-2,11-2_frame_1672_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:43.247000
11-2,11-2_frame_1679_face0.jpg,0.0167,0.1000,0.0000,0,7,1900-01-01 03:36:44.412000
